"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"
"BA0096 "	"Purple Amethyst Diamond Flower Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8965/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"259.0000"	"This beautiful pendant features pear shaped purple amethyst gemstones in a flower design surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/a/ba0096a.jpg"
"GP0853P "	"Pink Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8966/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"509.0000"	"This beautiful pendant features 3 pear shaped pink sapphires and brilliant round and baguette cut diamonds in this 14k white gold frame. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp0853pa.jpg"
"S00037 "	"Multi Gemstone Diamond Designer Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8967/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"509.0000"	"This unique pendant features princess cut rubies, emerald and sapphires in a invisible setting separated by brilliant round cut diamonds in a 14k white gold channel setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/0/s00037a.jpg"
"PD351 "	"Tanzanite Diamond Designer Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8980/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"899.0000"	"This unique design features a lovely pear cut purple tanzanite gemstone surrounded by brilliant round cut diamonds and inlay opal. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd351a.jpg"
"P08619 "	"Green Garnet Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8982/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"439.0000"	"This unique design features brilliant round cut yellow sapphires, green garnet and diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p08619a.jpg"
"S07931A "	"Multi Gemstone Diamond Designer Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8983/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"629.0000"	"This unique design features brilliant round cut diamonds in a prong setting surrounded by green garnet, pink and blue sapphires. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/0/s07931aa.jpg"
"B0266 "	"Multi Colored Gemstone Designer Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8985/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"309.0000"	"This one of a kind design features all types of gemstones in various cuts all in prong setting surrounded by a row of brilliant round cut diamonds in a 14k yellow gold frame. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/0/b0266a.jpg"
"BA0083 "	"Citrine Diamond Flower Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8986/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"This amazing design features lovely pear cut citrine gemstones in a unique pattern surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/a/ba0083a.jpg"
"P00158 "	"Turquoise Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8987/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"229.0000"	"This elegant design features a triangular cut turquoise gemstone with a row of brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p00158a.jpg"
"P18006A "	"Pear Rose Gold Brilliant Yellow Pearl Diamond Pendant"	"http://www.avianneandco.com/store/catalog/product/view/id/8988/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"784.0000"	"This shimmering 14K rose gold pendant is pear shaped with a luminous yellow pearl attached to the bottom. Brilliant round cut, prong set diamonds sparkle from the pear shaped bail."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p18006aa.jpg"
"P2140A "	"Chocolate Pearl Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8989/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"729.0000"	"A bold look to complement your style! This simply beautiful pendant features an eye catching chocolate pearl surrounded by shimmering round cut diamonds in a handcrafted 14k white gold setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2140aa.jpg"
"PB1564A "	"Pearl Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8990/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"119.0000"	"This beautiful pendant features a unique design covered in brilliant round cut diamonds leading to a lovely oval shaped white pearl. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb1564aa.jpg"
"GP1648 "	"Pearl Blue Topaz Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8991/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"209.0000"	"This amazing pendant features a beautiful sky blue topaz gemstone in a 4 prong setting surrounded by brilliant round cut diamonds and a lovely round white pearl. The color of the diamonds are G/H *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp1648a.jpg"
"GP419 "	"Pearl Citrine Pink Tourmaline Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8992/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"299.0000"	"This elegant piece of jewelry features lovely round and oval cut citrine and pink tourmaline gemstones surrounded by brilliant round cut diamonds and a beautiful oval shaped white pearl. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp419a.jpg"
"GP1272B "	"Pearl Blue Topaz Yellow Quartz Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8993/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"This beautiful pendant features checkerboard cut blue topaz and yellow quartz gemstones surrounded by brilliant round cut diamonds and round shaped white pearls. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp1272ba.jpg"
"P1993P "	"Chocolate Pearl Diamond Gemstone Pendant in Rose Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8994/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"739.0000"	"Be the talk of the town with this amazing piece of jewelry! This exquisite pendant features a stunning oval shaped peridot surrounded by brilliant round cut diamonds and a beautiful round chocolate pearl. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p1993pa.jpg"
"GP419A "	"Rose Pearl Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8995/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"299.0000"	"A beautiful rose pearl sits in a 14k white gold setting surrounded by brilliant round cut diamonds. The pendant also has round white topaz and an oval shaped green garnet gemstone sitting in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp419aa.jpg"
"PB2199 "	"Lemon Quartz Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8996/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"159.0000"	"This simple design features a lovely 1.68ct marquise cut lemon quartz gemstone in a 2 prong setting with a row of diamonds on the bail. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb2199a.jpg"
"GP0077 "	"Sapphire Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8997/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"319.0000"	"This elegant design features round cut sapphires in a lovely cluster setting in the center surrounded by a twine pattern covered in brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp0077a.jpg"
"VLR1068 "	"Pink Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8998/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"159.0000"	"This simple pendant features a oval shaped pink sapphire gemstone in a 4 prong setting surrounded by bezel set brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//v/l/vlr1068a.jpg"
"S45664B "	"Blue Topaz Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/8999/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"369.0000"	"A beautiful oval shaped checkerboard cut blue topaz gemstone sits in the center surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s45664ba.jpg"
"P6559 "	"Blue Topaz Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9000/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"599.0000"	"An amazing designer trilliant cut blue topaz gemstone sits in the center surrounded by bright brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is VS2/SI1. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/6/p6559a.jpg"
"P6559P "	"Pink Topaz Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9001/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"849.0000"	"This pendant makes a stunning addition to any jewelry collection! An amazing designer trilliant cut pink topaz gemstone sits in the center surrounded by dazzling brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is VS2/SI1. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/6/p6559pa.jpg"
"P0371 "	"Green Garnet Diamond Square Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9002/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"779.0000"	"This simple design features brilliant round cut diamonds and green garnet gemstones in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p0371a.jpg"
"P4759 "	"Green Garnet Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9003/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"449.0000"	"Show the one you love how much you care with this fancy pendant. The pendant features beautiful brilliant round cut diamonds and green garnet gemstones in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/4/p4759a.jpg"
"GP0577P "	"Pink Sapphire Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9004/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"389.0000"	"This elegant design features an oval shaped pink sapphire gemstone sitting in a 4 prong setting surrounded by brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp0577pa.jpg"
"P6567P "	"Pink Tourmaline Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9005/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"789.0000"	"This stunning design features a radiant cut genuine pink tourmaline gemstone in a lovely 4 prong setting surrounded by brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/6/p6567pa.jpg"
"P0016009 "	"Mother Of Pearl Diamond Heart Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9006/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"309.0000"	"Show the one you love how much you care with this fancy pendant. The pendant features beautiful brilliant round cut diamonds surrounding a large mother of pearl shell. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/0/p0016009a.jpg"
"PB1562 "	"Pearl Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9007/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"99.0000"	"This simple pendant features a lovely round white pearl surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb1562a.jpg"
"PB2100 "	"Purple Amethyst Citrine Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9009/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"109.0000"	"This simple pendant features round and princess cut purple amethyst with a brilliant round cut diamond in the center. The pendant also features a marquise cut citrine gemstone in a 2 prong setting. The color of the diamond is G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb2100a.jpg"
"S15258 "	"Multi Colored Gemstone Diamond Flower Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9010/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"509.0000"	"This beautiful design features brilliant round cut gemstones in a cluster flower setting. The pendant also features round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s15258a.jpg"
"PSC6886B "	"Blue Topaz Pink Tourmaline Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9011/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"339.0000"	"This elegant design features a large and noticeable designer cut blue topaz gemstone surrounded by brilliant round cut diamonds. The pendant also features a lovely princess cut pink tourmaline gemstone in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc6886ba.jpg"
"P2629 "	"Pink Sapphire Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9080/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"599.0000"	"This amazing design features a lovely frames covered with brilliant round cut diamonds on each side. The pendant also features round cut pink sapphire gemstones in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2629a.jpg"
"P1837SP "	"Sapphire Diamond Gemstone Cross Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9108/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"1789.0000"	"This lovely cross pendant features a row of brilliant round cut diamonds around the edges. The pendant also features a 2 sided cross in the center with princess cut sapphires and diamonds in a invisible setting. The color of the diamonds are H/I and the clarity is I1/I2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/1/p1837spa.jpg"
"P2630G "	"Green Garnet Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9111/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"449.0000"	"What a lovely design matched with beautiful green garnet gemstones! This simple pendant features sparkly round cut diamonds leading all the way to natural green garnet gemstones in a 14k white gold prong setting. The diamond color ranges from G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2630ga_1.jpg"
"PD0368"	"Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9135/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"299.0000"	"Treat yourself to this colorful treasure! Handcrafted in beautiful 18k white gold, this pendant features brilliant round cut pink and blue sapphires along with round diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd0368a.jpg"
"P2241YS "	"Yellow Sapphire Diamond Flower Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9333/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"Treat yourself to this colorful treasure! This pendant features dazzling round cut diamonds and yellow sapphires in a unique setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2241ysa.jpg"
"NB456"	"Blue Topaz Diamond Heart Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9380/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"199.0000"	"Catch a lot of attention with this fabulous design! Handcrafted in beautiful 14k yellow gold, this pendant features dazzling round cut diamonds prong set in a unique heart shape design. The center stone featured in this pendant is an alluring heart cut genuine blue topaz gemstone in a bezel setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/b/nb456a.jpg"
"PD6973"	"Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9381/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"Meet a class of your own with this dazzling heart pendant! Handcrafted in 14k white gold, this pendant features a highly polished frame covered in shimmering princess cut diamonds and sapphires in a unique pattern across the pendant. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd6973a.jpg"
"PD1173R"	"Ruby Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9384/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"309.0000"	"The finishing touch to your look! Handcrafted in lovely 14k yellow gold this pendant features a highly polished frame covered in dazzling princess cut diamonds and rubies arranged in a unique pattern. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd1173ra.jpg"
"PSC6536S "	"Created Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9387/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"139.0000"	"The finishing touch to your look! Handcrafted in lovely 10k white gold, this pendant features a highly polished frame covered in dazzling round cut diamonds prong set around the central gemstone. The stone featured in this pendant is a vibrant heart cut lab created sapphire gemstone securely set in a 3 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc6536sa.jpg"
"NB310 "	"Pearl Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9388/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"259.0000"	"Dress yourself up with something spectacular! This exquisite handcrafted 14k yellow gold pendant features a circle design covered in dazzling round cut diamonds surrounding an alluring white pearl. The pendant also comes with a lovely dual clasp chain. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/b/nb310a.jpg"
